radar_id,longitude,latitude,interval_start_time,altitude_band,number_of_measurements,avg_u_speed,avg_v_speed,avg_bird_density
6477,5.5045,49.914,2013-04-06 12:20:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-06 12:40:00+00,1,28,-0.15074,-0.47097,35.31801
6234,4.7899,52.9533,2013-04-06 12:40:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-06 12:40:00+00,1,28,-2.17528,-0.68947,60.68003
6260,5.1783,52.1017,2013-04-06 12:40:00+00,2,52,0,0,0
6410,3.0654,51.1927,2013-04-06 12:40:00+00,1,28,1.10551,0.30311,16.84831
6410,3.0654,51.1927,2013-04-06 12:40:00+00,2,43,0,0,0
6451,4.451,50.901,2013-04-06 12:40:00+00,1,6,-1.42213,-0.23876,12.23424
6451,4.451,50.901,2013-04-06 12:40:00+00,2,4,0,0,0
6477,5.5045,49.914,2013-04-06 12:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 12:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-06 13:00:00+00,1,28,-0.07022,-0.41474,36.27011
6234,4.7899,52.9533,2013-04-06 13:00:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-06 13:00:00+00,1,28,-2.15519,-0.50328,52.15812
6260,5.1783,52.1017,2013-04-06 13:00:00+00,2,54,0,0,0
6410,3.0654,51.1927,2013-04-06 13:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 13:00:00+00,2,44,0,0,0
6451,4.451,50.901,2013-04-06 13:00:00+00,1,6,-1.05047,-0.79293,13.59139
6451,4.451,50.901,2013-04-06 13:00:00+00,2,4,0,0,0
6477,5.5045,49.914,2013-04-06 13:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 13:00:00+00,2,18,0,0,0
6234,4.7899,52.9533,2013-04-06 13:20:00+00,1,28,0.07374,-0.12203,36.80390
6234,4.7899,52.9533,2013-04-06 13:20:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-06 13:20:00+00,1,28,-1.49036,-0.11202,45.18528
6260,5.1783,52.1017,2013-04-06 13:20:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-06 13:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 13:20:00+00,2,44,0,0,0
6451,4.451,50.901,2013-04-06 13:20:00+00,1,6,0.20866,-0.44848,12.21276
6451,4.451,50.901,2013-04-06 13:20:00+00,2,6,0,0,0
6477,5.5045,49.914,2013-04-06 13:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 13:20:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-06 13:40:00+00,1,28,0.21544,0.05295,37.43113
6234,4.7899,52.9533,2013-04-06 13:40:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-06 13:40:00+00,1,28,-1.24920,0.20190,44.50294
6260,5.1783,52.1017,2013-04-06 13:40:00+00,2,54,0,0,0
6410,3.0654,51.1927,2013-04-06 13:40:00+00,1,28,0.90552,0.39361,15.25482
6410,3.0654,51.1927,2013-04-06 13:40:00+00,2,42,0,0,0
6451,4.451,50.901,2013-04-06 13:40:00+00,1,4,1.32972,1.18216,21.73215
6451,4.451,50.901,2013-04-06 13:40:00+00,2,6,0,0,0
6477,5.5045,49.914,2013-04-06 13:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 13:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-06 14:00:00+00,1,28,-0.10249,-0.24222,30.58821
6234,4.7899,52.9533,2013-04-06 14:00:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-06 14:00:00+00,1,28,-1.11455,0.49627,45.47625
6260,5.1783,52.1017,2013-04-06 14:00:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-06 14:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 14:00:00+00,2,42,0,0,0
6451,4.451,50.901,2013-04-06 14:00:00+00,1,7,0.52460,1.86361,14.79963
6451,4.451,50.901,2013-04-06 14:00:00+00,2,4,0,0,0
6477,5.5045,49.914,2013-04-06 14:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 14:00:00+00,2,17,0,0,0
6234,4.7899,52.9533,2013-04-06 14:20:00+00,1,28,-0.29940,-0.09780,29.94999
6234,4.7899,52.9533,2013-04-06 14:20:00+00,2,60,0,0,0
6260,5.1783,52.1017,2013-04-06 14:20:00+00,1,28,-0.87071,0.58277,47.22612
6260,5.1783,52.1017,2013-04-06 14:20:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-06 14:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 14:20:00+00,2,43,0,0,0
6451,4.451,50.901,2013-04-06 14:20:00+00,1,7,1.70917,2.34630,15.07699
6451,4.451,50.901,2013-04-06 14:20:00+00,2,3,0,0,0
6477,5.5045,49.914,2013-04-06 14:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 14:20:00+00,2,10,0,0,0
6234,4.7899,52.9533,2013-04-06 14:40:00+00,1,28,-0.33605,-0.16419,27.58979
6234,4.7899,52.9533,2013-04-06 14:40:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-06 14:40:00+00,1,28,-0.70423,0.60394,57.91716
6260,5.1783,52.1017,2013-04-06 14:40:00+00,2,52,0,0,0
6410,3.0654,51.1927,2013-04-06 14:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 14:40:00+00,2,42,0,0,0
6451,4.451,50.901,2013-04-06 14:40:00+00,1,5,0.72499,2.87752,20.57235
6451,4.451,50.901,2013-04-06 14:40:00+00,2,1,0,0,0
6477,5.5045,49.914,2013-04-06 14:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 14:40:00+00,2,7,0,0,0
6234,4.7899,52.9533,2013-04-06 15:00:00+00,1,28,-0.24097,-0.18654,22.21003
6234,4.7899,52.9533,2013-04-06 15:00:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-06 15:00:00+00,1,28,-0.62139,0.22954,55.82549
6260,5.1783,52.1017,2013-04-06 15:00:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-06 15:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 15:00:00+00,2,43,0,0,0
6451,4.451,50.901,2013-04-06 15:00:00+00,1,6,0.11246,2.31462,23.49498
6477,5.5045,49.914,2013-04-06 15:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 15:00:00+00,2,18,0,0,0
6234,4.7899,52.9533,2013-04-06 15:20:00+00,1,28,-0.22750,-0.21285,20.63519
6234,4.7899,52.9533,2013-04-06 15:20:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-06 15:20:00+00,1,28,-0.62256,-0.17733,51.52939
6260,5.1783,52.1017,2013-04-06 15:20:00+00,2,52,0,0,0
6410,3.0654,51.1927,2013-04-06 15:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 15:20:00+00,2,43,0,0,0
6451,4.451,50.901,2013-04-06 15:20:00+00,1,6,0.95520,2.88601,34.88903
6477,5.5045,49.914,2013-04-06 15:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 15:20:00+00,2,10,0,0,0
6234,4.7899,52.9533,2013-04-06 15:40:00+00,1,28,-0.01551,0.03110,21.11429
6234,4.7899,52.9533,2013-04-06 15:40:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-06 15:40:00+00,1,28,-0.49642,0.48264,45.66768
6260,5.1783,52.1017,2013-04-06 15:40:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-06 15:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 15:40:00+00,2,45,0,0,0
6451,4.451,50.901,2013-04-06 15:40:00+00,1,7,1.21878,4.31680,35.36389
6477,5.5045,49.914,2013-04-06 15:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 15:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-06 16:00:00+00,1,28,0.14186,0.19086,19.78101
6234,4.7899,52.9533,2013-04-06 16:00:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-06 16:00:00+00,1,28,-0.48366,0.85941,51.99129
6260,5.1783,52.1017,2013-04-06 16:00:00+00,2,48,0,0,0
6410,3.0654,51.1927,2013-04-06 16:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 16:00:00+00,2,44,0,0,0
6451,4.451,50.901,2013-04-06 16:00:00+00,1,6,0.96316,5.32339,26.59479
6477,5.5045,49.914,2013-04-06 16:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 16:00:00+00,2,17,0,0,0
6234,4.7899,52.9533,2013-04-06 16:20:00+00,1,28,-0.05842,0.28477,18.92568
6234,4.7899,52.9533,2013-04-06 16:20:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-06 16:20:00+00,1,28,-0.46820,0.82618,47.24272
6260,5.1783,52.1017,2013-04-06 16:20:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-06 16:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 16:20:00+00,2,42,0,0,0
6451,4.451,50.901,2013-04-06 16:20:00+00,1,8,0.37602,6.00797,16.74186
6477,5.5045,49.914,2013-04-06 16:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 16:20:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-06 16:40:00+00,1,28,-0.24726,-0.03653,17.34778
6234,4.7899,52.9533,2013-04-06 16:40:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-06 16:40:00+00,1,28,-0.49565,0.91328,46.52068
6260,5.1783,52.1017,2013-04-06 16:40:00+00,2,46,0,0,0
6410,3.0654,51.1927,2013-04-06 16:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 16:40:00+00,2,43,0,0,0
6451,4.451,50.901,2013-04-06 16:40:00+00,1,7,-0.02971,4.26374,13.68077
6477,5.5045,49.914,2013-04-06 16:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 16:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-06 17:00:00+00,1,28,-0.07440,-0.03531,14.37090
6234,4.7899,52.9533,2013-04-06 17:00:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-06 17:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-06 17:00:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-06 17:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 17:00:00+00,2,44,0,0,0
6451,4.451,50.901,2013-04-06 17:00:00+00,1,4,-0.01123,5.54118,14.69889
6477,5.5045,49.914,2013-04-06 17:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 17:00:00+00,2,18,0,0,0
6234,4.7899,52.9533,2013-04-06 17:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-06 17:20:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-06 17:20:00+00,1,28,0.02551,0.79924,25.51766
6260,5.1783,52.1017,2013-04-06 17:20:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-06 17:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 17:20:00+00,2,42,0,0,0
6451,4.451,50.901,2013-04-06 17:20:00+00,1,4,1.56553,5.81709,20.37835
6477,5.5045,49.914,2013-04-06 17:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 17:20:00+00,2,7,0,0,0
6234,4.7899,52.9533,2013-04-06 17:40:00+00,1,28,0.31263,0.20717,13.14184
6234,4.7899,52.9533,2013-04-06 17:40:00+00,2,69,0,0,0
6260,5.1783,52.1017,2013-04-06 17:40:00+00,1,28,0.94089,1.26577,53.78031
6260,5.1783,52.1017,2013-04-06 17:40:00+00,2,55,0,0,0
6410,3.0654,51.1927,2013-04-06 17:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 17:40:00+00,2,43,0,0,0
6451,4.451,50.901,2013-04-06 17:40:00+00,1,5,2.04701,5.87078,14.73448
6477,5.5045,49.914,2013-04-06 17:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 17:40:00+00,2,10,0,0,0
6234,4.7899,52.9533,2013-04-06 18:00:00+00,1,28,0.34588,0.34727,14.06666
6234,4.7899,52.9533,2013-04-06 18:00:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-06 18:00:00+00,1,28,1.59239,1.40518,77.64192
6260,5.1783,52.1017,2013-04-06 18:00:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-06 18:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 18:00:00+00,2,38,0,0,0
6451,4.451,50.901,2013-04-06 18:00:00+00,1,5,0,0,0
6477,5.5045,49.914,2013-04-06 18:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 18:00:00+00,2,16,0,0,0
6234,4.7899,52.9533,2013-04-06 18:20:00+00,1,28,0.43540,0.47194,17.93559
6234,4.7899,52.9533,2013-04-06 18:20:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-06 18:20:00+00,1,28,1.82049,1.44741,89.52301
6260,5.1783,52.1017,2013-04-06 18:20:00+00,2,56,0,0,0
6410,3.0654,51.1927,2013-04-06 18:20:00+00,1,28,1.04616,0.17720,11.44084
6410,3.0654,51.1927,2013-04-06 18:20:00+00,2,38,0,0,0
6451,4.451,50.901,2013-04-06 18:20:00+00,1,4,0,0,0
6477,5.5045,49.914,2013-04-06 18:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 18:20:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-06 18:40:00+00,1,28,0.74377,0.72131,27.77077
6234,4.7899,52.9533,2013-04-06 18:40:00+00,2,69,0,0,0
6260,5.1783,52.1017,2013-04-06 18:40:00+00,1,28,2.42176,1.07215,70.79782
6260,5.1783,52.1017,2013-04-06 18:40:00+00,2,54,0,0,0
6410,3.0654,51.1927,2013-04-06 18:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 18:40:00+00,2,39,0,0,0
6451,4.451,50.901,2013-04-06 18:40:00+00,1,11,4.55131,2.17276,12.21531
6477,5.5045,49.914,2013-04-06 18:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 18:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-06 19:00:00+00,1,28,1.90639,1.10369,46.09730
6234,4.7899,52.9533,2013-04-06 19:00:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-06 19:00:00+00,1,28,4.29273,0.96776,116.32555
6260,5.1783,52.1017,2013-04-06 19:00:00+00,2,56,0,0,0
6410,3.0654,51.1927,2013-04-06 19:00:00+00,1,28,1.91301,0.23416,19.61409
6410,3.0654,51.1927,2013-04-06 19:00:00+00,2,39,0,0,0
6451,4.451,50.901,2013-04-06 19:00:00+00,1,16,5.45169,1.82179,57.10385
6477,5.5045,49.914,2013-04-06 19:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 19:00:00+00,2,17,0,0,0
6234,4.7899,52.9533,2013-04-06 19:20:00+00,1,28,2.67179,1.84427,65.79366
6234,4.7899,52.9533,2013-04-06 19:20:00+00,2,60,0,0,0
6260,5.1783,52.1017,2013-04-06 19:20:00+00,1,28,6.20341,1.62709,336.52251
6260,5.1783,52.1017,2013-04-06 19:20:00+00,2,56,0,0,0
6410,3.0654,51.1927,2013-04-06 19:20:00+00,1,28,3.56785,0.85986,48.19252
6410,3.0654,51.1927,2013-04-06 19:20:00+00,2,35,0,0,0
6451,4.451,50.901,2013-04-06 19:20:00+00,1,25,6.49500,1.61885,87.75526
6477,5.5045,49.914,2013-04-06 19:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 19:20:00+00,2,7,0,0,0
6234,4.7899,52.9533,2013-04-06 19:40:00+00,1,28,2.53475,2.13967,80.50005
6234,4.7899,52.9533,2013-04-06 19:40:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-06 19:40:00+00,1,28,7.24380,2.11718,332.18382
6260,5.1783,52.1017,2013-04-06 19:40:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-06 19:40:00+00,1,28,4.04024,1.30510,46.77343
6410,3.0654,51.1927,2013-04-06 19:40:00+00,2,37,0,0,0
6451,4.451,50.901,2013-04-06 19:40:00+00,1,26,6.09288,2.29056,84.44648
6477,5.5045,49.914,2013-04-06 19:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 19:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-06 20:00:00+00,1,28,2.38250,2.12466,107.00847
6234,4.7899,52.9533,2013-04-06 20:00:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-06 20:00:00+00,1,28,7.45032,2.68879,233.18968
6260,5.1783,52.1017,2013-04-06 20:00:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-06 20:00:00+00,1,28,3.69096,1.64455,37.88730
6410,3.0654,51.1927,2013-04-06 20:00:00+00,2,39,0,0,0
6451,4.451,50.901,2013-04-06 20:00:00+00,1,20,5.36845,1.98912,90.28934
6477,5.5045,49.914,2013-04-06 20:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 20:00:00+00,2,17,0,0,0
6234,4.7899,52.9533,2013-04-06 20:20:00+00,1,28,1.98742,2.28982,106.21385
6234,4.7899,52.9533,2013-04-06 20:20:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-06 20:20:00+00,1,28,7.28066,2.94574,188.28043
6260,5.1783,52.1017,2013-04-06 20:20:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-06 20:20:00+00,1,28,3.68255,1.91524,34.03390
6410,3.0654,51.1927,2013-04-06 20:20:00+00,2,37,0,0,0
6451,4.451,50.901,2013-04-06 20:20:00+00,1,28,5.26249,2.35712,97.63883
6451,4.451,50.901,2013-04-06 20:20:00+00,2,2,0,0,0
6477,5.5045,49.914,2013-04-06 20:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 20:20:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-06 20:40:00+00,1,28,1.79083,2.13729,99.00904
6234,4.7899,52.9533,2013-04-06 20:40:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-06 20:40:00+00,1,28,7.10546,3.33562,166.97896
6260,5.1783,52.1017,2013-04-06 20:40:00+00,2,56,0,0,0
6410,3.0654,51.1927,2013-04-06 20:40:00+00,1,28,3.81406,2.09154,37.07015
6410,3.0654,51.1927,2013-04-06 20:40:00+00,2,39,0,0,0
6451,4.451,50.901,2013-04-06 20:40:00+00,1,28,5.31332,2.61969,106.02764
6451,4.451,50.901,2013-04-06 20:40:00+00,2,3,0,0,0
6477,5.5045,49.914,2013-04-06 20:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 20:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-06 21:00:00+00,1,28,1.71976,2.27249,93.63325
6234,4.7899,52.9533,2013-04-06 21:00:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-06 21:00:00+00,1,28,6.77656,3.55582,150.86514
6260,5.1783,52.1017,2013-04-06 21:00:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-06 21:00:00+00,1,28,4.27685,2.39174,39.10652
6410,3.0654,51.1927,2013-04-06 21:00:00+00,2,35,0,0,0
6451,4.451,50.901,2013-04-06 21:00:00+00,1,28,5.23549,2.48634,116.57632
6451,4.451,50.901,2013-04-06 21:00:00+00,2,3,0,0,0
6477,5.5045,49.914,2013-04-06 21:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 21:00:00+00,2,16,0,0,0
6234,4.7899,52.9533,2013-04-06 21:20:00+00,1,28,1.81680,2.49020,93.02741
6234,4.7899,52.9533,2013-04-06 21:20:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-06 21:20:00+00,1,28,6.63111,3.78728,145.06136
6260,5.1783,52.1017,2013-04-06 21:20:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-06 21:20:00+00,1,28,5.39564,2.59202,44.76970
6410,3.0654,51.1927,2013-04-06 21:20:00+00,2,35,0,0,0
6451,4.451,50.901,2013-04-06 21:20:00+00,1,28,5.25634,3.00432,103.30554
6451,4.451,50.901,2013-04-06 21:20:00+00,2,3,0,0,0
6477,5.5045,49.914,2013-04-06 21:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 21:20:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-06 21:40:00+00,1,28,1.88521,2.52857,100.45992
6234,4.7899,52.9533,2013-04-06 21:40:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-06 21:40:00+00,1,28,6.79970,3.96995,134.21996
6260,5.1783,52.1017,2013-04-06 21:40:00+00,2,52,0,0,0
6410,3.0654,51.1927,2013-04-06 21:40:00+00,1,28,6.96911,2.82109,66.57193
6410,3.0654,51.1927,2013-04-06 21:40:00+00,2,35,0,0,0
6451,4.451,50.901,2013-04-06 21:40:00+00,1,28,5.23024,3.73617,91.78282
6451,4.451,50.901,2013-04-06 21:40:00+00,2,2,0,0,0
6477,5.5045,49.914,2013-04-06 21:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 21:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-06 22:00:00+00,1,28,1.96375,2.47441,106.45749
6234,4.7899,52.9533,2013-04-06 22:00:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-06 22:00:00+00,1,28,6.87250,3.96557,137.09436
6260,5.1783,52.1017,2013-04-06 22:00:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-06 22:00:00+00,1,28,8.73242,2.95402,95.38341
6410,3.0654,51.1927,2013-04-06 22:00:00+00,2,37,0,0,0
6451,4.451,50.901,2013-04-06 22:00:00+00,1,28,5.22547,4.38409,86.63105
6451,4.451,50.901,2013-04-06 22:00:00+00,2,2,0,0,0
6477,5.5045,49.914,2013-04-06 22:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 22:00:00+00,2,18,0,0,0
6234,4.7899,52.9533,2013-04-06 22:20:00+00,1,28,2.48980,2.68832,111.57105
6234,4.7899,52.9533,2013-04-06 22:20:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-06 22:20:00+00,1,28,7.00424,3.92492,145.16495
6260,5.1783,52.1017,2013-04-06 22:20:00+00,2,48,0,0,0
6410,3.0654,51.1927,2013-04-06 22:20:00+00,1,28,9.71355,3.13258,117.14294
6410,3.0654,51.1927,2013-04-06 22:20:00+00,2,33,0,0,0
6451,4.451,50.901,2013-04-06 22:20:00+00,1,28,5.41915,4.52882,74.98382
6451,4.451,50.901,2013-04-06 22:20:00+00,2,2,0,0,0
6477,5.5045,49.914,2013-04-06 22:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-06 22:20:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-06 22:40:00+00,1,28,3.15763,2.63671,120.17019
6234,4.7899,52.9533,2013-04-06 22:40:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-06 22:40:00+00,1,28,7.13473,3.97509,142.02039
6260,5.1783,52.1017,2013-04-06 22:40:00+00,2,47,0,0,0
6410,3.0654,51.1927,2013-04-06 22:40:00+00,1,28,10.21312,3.35914,124.29939
6410,3.0654,51.1927,2013-04-06 22:40:00+00,2,35,0,0,0
6451,4.451,50.901,2013-04-06 22:40:00+00,1,28,5.40137,4.77918,68.68036
6451,4.451,50.901,2013-04-06 22:40:00+00,2,2,0,0,0
6477,5.5045,49.914,2013-04-06 22:40:00+00,1,7,0.75910,0.11737,15.63017
6477,5.5045,49.914,2013-04-06 22:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-06 23:00:00+00,1,28,4.64622,2.48480,130.74770
6234,4.7899,52.9533,2013-04-06 23:00:00+00,2,61,0,0,0
6260,5.1783,52.1017,2013-04-06 23:00:00+00,1,28,7.31632,3.96257,150.00552
6260,5.1783,52.1017,2013-04-06 23:00:00+00,2,48,0,0,0
6410,3.0654,51.1927,2013-04-06 23:00:00+00,1,28,10.29838,3.45734,128.75160
6410,3.0654,51.1927,2013-04-06 23:00:00+00,2,36,0,0,0
6451,4.451,50.901,2013-04-06 23:00:00+00,1,21,5.73465,4.88487,64.32597
6451,4.451,50.901,2013-04-06 23:00:00+00,2,2,0,0,0
6477,5.5045,49.914,2013-04-06 23:00:00+00,1,14,0.84978,0.50824,22.58223
6477,5.5045,49.914,2013-04-06 23:00:00+00,2,16,0,0,0
6234,4.7899,52.9533,2013-04-06 23:20:00+00,1,28,6.27451,2.02592,166.09614
6234,4.7899,52.9533,2013-04-06 23:20:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-06 23:20:00+00,1,28,7.73751,3.84905,164.45020
6260,5.1783,52.1017,2013-04-06 23:20:00+00,2,46,0,0,0
6410,3.0654,51.1927,2013-04-06 23:20:00+00,1,28,10.21830,3.21165,126.75904
6410,3.0654,51.1927,2013-04-06 23:20:00+00,2,35,0,0,0
6451,4.451,50.901,2013-04-06 23:20:00+00,1,28,6.24292,4.87253,66.03143
6451,4.451,50.901,2013-04-06 23:20:00+00,2,4,0,0,0
6477,5.5045,49.914,2013-04-06 23:20:00+00,1,7,0.74937,0.35545,21.31011
6477,5.5045,49.914,2013-04-06 23:20:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-06 23:40:00+00,1,28,7.69609,1.52641,201.60041
6234,4.7899,52.9533,2013-04-06 23:40:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-06 23:40:00+00,1,28,9.23265,3.57262,211.97761
6260,5.1783,52.1017,2013-04-06 23:40:00+00,2,49,0,0,0
6410,3.0654,51.1927,2013-04-06 23:40:00+00,1,28,10.09473,2.87077,127.78790
6410,3.0654,51.1927,2013-04-06 23:40:00+00,2,32,0,0,0
6451,4.451,50.901,2013-04-06 23:40:00+00,1,28,6.64667,4.29743,77.98266
6451,4.451,50.901,2013-04-06 23:40:00+00,2,4,0,0,0
6477,5.5045,49.914,2013-04-06 23:40:00+00,1,7,0.84437,0.67734,23.48473
6477,5.5045,49.914,2013-04-06 23:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-07 00:00:00+00,1,28,7.65486,1.47976,201.38539
6234,4.7899,52.9533,2013-04-07 00:00:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-07 00:00:00+00,1,28,10.84340,3.23748,248.63443
6260,5.1783,52.1017,2013-04-07 00:00:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-07 00:00:00+00,1,28,9.89161,2.68258,131.25917
6410,3.0654,51.1927,2013-04-07 00:00:00+00,2,34,0,0,0
6451,4.451,50.901,2013-04-07 00:00:00+00,1,28,7.25552,3.75023,102.41915
6451,4.451,50.901,2013-04-07 00:00:00+00,2,7,0,0,0
6477,5.5045,49.914,2013-04-07 00:00:00+00,1,14,0.82566,0.74206,31.49654
6477,5.5045,49.914,2013-04-07 00:00:00+00,2,16,0,0,0
6234,4.7899,52.9533,2013-04-07 00:20:00+00,1,28,7.19901,1.50377,186.92205
6234,4.7899,52.9533,2013-04-07 00:20:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-07 00:20:00+00,1,28,11.47666,3.35979,257.88950
6260,5.1783,52.1017,2013-04-07 00:20:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-07 00:20:00+00,1,28,9.68229,2.55249,130.82123
