radar_id,interval_start_time,altitude_band,avg_u_speed,avg_v_speed,avg_bird_density,vertical_integrated_density,number_of_measurements
6451,2013-04-08 12:40:00+00,2,0,0,0.00000,0.00000,12
6234,2013-04-08 13:00:00+00,1,-1.33774,0.12614,1.52224,2.13114,28
6234,2013-04-08 13:00:00+00,2,0,0,0.00896,0.02150,48
6260,2013-04-08 13:00:00+00,1,-4.53668,0.92133,3.53353,4.94694,28
6260,2013-04-08 13:00:00+00,2,-3.87392,1.19958,0.08367,0.20081,48
6410,2013-04-08 13:00:00+00,1,-0.06862,1.15527,3.75494,5.25692,28
6410,2013-04-08 13:00:00+00,2,0,0,0.01111,0.02666,47
6451,2013-04-08 13:00:00+00,1,-2.01328,0.48469,0.88628,1.24079,14
6451,2013-04-08 13:00:00+00,2,0,0,0.00000,0.00000,18
6234,2013-04-08 13:20:00+00,1,-1.14837,0.17328,1.33040,1.86255,28
6234,2013-04-08 13:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-08 13:20:00+00,1,-4.26845,1.20173,2.86342,4.00878,28
6260,2013-04-08 13:20:00+00,2,0,0,0.08759,0.21023,48
6410,2013-04-08 13:20:00+00,1,0.08233,1.59060,3.96267,5.54773,28
6410,2013-04-08 13:20:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-08 13:20:00+00,1,-1.35461,0.73259,1.14521,1.60329,11
6451,2013-04-08 13:20:00+00,2,0,0,0.00000,0.00000,15
6234,2013-04-08 13:40:00+00,1,-1.91659,-0.19713,0.92174,1.29043,28
6234,2013-04-08 13:40:00+00,2,0,0,0.00201,0.00483,48
6260,2013-04-08 13:40:00+00,1,-4.16487,1.29352,2.99225,4.18916,28
6260,2013-04-08 13:40:00+00,2,0,0,0.07310,0.17544,48
6410,2013-04-08 13:40:00+00,1,0.32000,1.49451,3.93818,5.51345,28
6410,2013-04-08 13:40:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-08 13:40:00+00,1,-0.25709,1.10766,0.80003,1.12004,12
6451,2013-04-08 13:40:00+00,2,0,0,0.00000,0.00000,20
6234,2013-04-08 14:00:00+00,1,-2.33227,-0.58559,1.07723,1.50812,28
6234,2013-04-08 14:00:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-08 14:00:00+00,1,-3.49819,1.13926,2.92608,4.09652,28
6260,2013-04-08 14:00:00+00,2,-3.08412,0.96388,0.06408,0.15380,48
6410,2013-04-08 14:00:00+00,1,0.54427,1.46781,4.66193,6.52671,28
6410,2013-04-08 14:00:00+00,2,0.82208,-0.04974,0.04232,0.10156,48
6451,2013-04-08 14:00:00+00,1,0.10526,1.25178,0.47615,0.66661,24
6451,2013-04-08 14:00:00+00,2,0,0,0.00000,0.00000,22
6234,2013-04-08 14:20:00+00,1,-1.79432,-0.55690,1.00799,1.41118,28
6234,2013-04-08 14:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-08 14:20:00+00,1,-3.04798,1.21231,2.88852,4.04393,28
6260,2013-04-08 14:20:00+00,2,0,0,0.02697,0.06473,48
6410,2013-04-08 14:20:00+00,1,0.51368,1.80412,4.92451,6.89431,28
6410,2013-04-08 14:20:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-08 14:20:00+00,1,-0.31589,0.95654,1.47951,2.07132,9
6451,2013-04-08 14:20:00+00,2,0,0,0.00000,0.00000,5
6477,2013-04-08 14:20:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-08 14:20:00+00,2,0,0,0.00000,0.00000,12
6234,2013-04-08 14:40:00+00,1,-1.75507,-0.69029,0.84070,1.17699,28
6234,2013-04-08 14:40:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-08 14:40:00+00,1,-2.29582,1.79239,3.34804,4.68725,28
6260,2013-04-08 14:40:00+00,2,0,0,0.02678,0.06426,48
6410,2013-04-08 14:40:00+00,1,0.88619,2.27691,5.27880,7.39031,28
6410,2013-04-08 14:40:00+00,2,0,0,0.00188,0.00451,48
6451,2013-04-08 14:40:00+00,1,-0.64746,1.56828,1.03890,1.45446,14
6451,2013-04-08 14:40:00+00,2,0,0,0.00000,0.00000,12
6234,2013-04-08 15:00:00+00,1,-1.97509,-1.04036,0.60699,0.84979,28
6234,2013-04-08 15:00:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-08 15:00:00+00,1,-1.78917,1.85911,3.87149,5.42008,28
6260,2013-04-08 15:00:00+00,2,0,0,0.01448,0.03475,48
6410,2013-04-08 15:00:00+00,1,0.87255,2.71932,6.24159,8.73822,28
6410,2013-04-08 15:00:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-08 15:00:00+00,1,-0.85668,1.86265,0.74254,1.03955,13
6451,2013-04-08 15:00:00+00,2,0,0,0.00000,0.00000,14
6477,2013-04-08 15:00:00+00,1,0,0,0.00000,0.00000,14
6477,2013-04-08 15:00:00+00,2,9.65644,6.68791,0.20806,0.49936,17
6234,2013-04-08 15:20:00+00,1,-1.50331,-0.66741,0.61747,0.86445,28
6234,2013-04-08 15:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-08 15:20:00+00,1,-1.74687,1.88149,3.73225,5.22515,28
6260,2013-04-08 15:20:00+00,2,0,0,0.00379,0.00909,48
6410,2013-04-08 15:20:00+00,1,1.02481,2.72939,6.93348,9.70688,28
6410,2013-04-08 15:20:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-08 15:20:00+00,1,-2.67697,0.57138,0.44306,0.62028,16
6451,2013-04-08 15:20:00+00,2,0,0,0.00000,0.00000,15
6477,2013-04-08 15:20:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-08 15:20:00+00,2,0,0,0.16687,0.40049,9
6234,2013-04-08 15:40:00+00,1,-1.27823,-0.65007,0.45527,0.63738,28
6234,2013-04-08 15:40:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-08 15:40:00+00,1,-1.37828,1.96858,3.84314,5.38039,28
6260,2013-04-08 15:40:00+00,2,0,0,0.01092,0.02620,48
6410,2013-04-08 15:40:00+00,1,1.02285,2.85064,7.38216,10.33502,28
6410,2013-04-08 15:40:00+00,2,0,0,0.00423,0.01016,48
6451,2013-04-08 15:40:00+00,1,-2.47736,0.65447,0.29812,0.41736,25
6451,2013-04-08 15:40:00+00,2,0,0,0.00000,0.00000,21
6477,2013-04-08 15:40:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-08 15:40:00+00,2,5.40633,4.28564,0.20724,0.49739,6
6234,2013-04-08 16:00:00+00,1,-1.18253,-0.76440,0.59309,0.83033,28
6234,2013-04-08 16:00:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-08 16:00:00+00,1,-0.92831,2.22343,3.27953,4.59134,28
6260,2013-04-08 16:00:00+00,2,0,0,0.04486,0.10768,48
6410,2013-04-08 16:00:00+00,1,0.92008,3.15504,7.92695,11.09773,28
6410,2013-04-08 16:00:00+00,2,0,0,0.00351,0.00842,48
6451,2013-04-08 16:00:00+00,1,-2.26907,0.48800,0.35690,0.49966,18
6451,2013-04-08 16:00:00+00,2,0,0,0.00000,0.00000,18
6477,2013-04-08 16:00:00+00,1,0,0,0.00000,0.00000,14
6477,2013-04-08 16:00:00+00,2,3.39351,2.33943,0.14951,0.35883,16
6234,2013-04-08 16:20:00+00,1,-1.50669,-1.14321,0.33754,0.47256,28
6234,2013-04-08 16:20:00+00,2,0,0,0.03179,0.07631,48
6260,2013-04-08 16:20:00+00,1,-1.18194,2.57754,3.80880,5.33232,28
6260,2013-04-08 16:20:00+00,2,0,0,0.04908,0.11779,48
6410,2013-04-08 16:20:00+00,1,1.12708,3.33838,8.48919,11.88486,28
6410,2013-04-08 16:20:00+00,2,0,0,0.00185,0.00444,48
6451,2013-04-08 16:20:00+00,1,-2.30327,1.34049,0.38353,0.53695,20
6451,2013-04-08 16:20:00+00,2,0,0,0.00000,0.00000,27
6477,2013-04-08 16:20:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-08 16:20:00+00,2,0,0,0.00000,0.00000,8
6234,2013-04-08 16:40:00+00,1,-1.48022,-0.84243,0.46112,0.64557,28
6234,2013-04-08 16:40:00+00,2,0,0,0.09087,0.21809,48
6260,2013-04-08 16:40:00+00,1,-0.66592,2.59662,3.05463,4.27648,28
6260,2013-04-08 16:40:00+00,2,0,0,0.05076,0.12183,48
6410,2013-04-08 16:40:00+00,1,1.30407,3.67803,8.22023,11.50832,28
6410,2013-04-08 16:40:00+00,2,0,0,0.00178,0.00428,48
6451,2013-04-08 16:40:00+00,1,-1.05914,3.96539,0.48744,0.68241,14
6451,2013-04-08 16:40:00+00,2,0,0,0.00000,0.00000,19
6477,2013-04-08 16:40:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-08 16:40:00+00,2,5.34388,-6.88081,0.21136,0.50726,7
6234,2013-04-08 17:00:00+00,1,-1.83059,-0.84610,0.50359,0.70503,28
6234,2013-04-08 17:00:00+00,2,0,0,0.14473,0.34735,48
6260,2013-04-08 17:00:00+00,1,-0.40552,3.11512,3.28839,4.60374,28
6260,2013-04-08 17:00:00+00,2,0,0,0.01929,0.04629,48
6410,2013-04-08 17:00:00+00,1,1.25373,3.87973,7.50737,10.51032,28
6410,2013-04-08 17:00:00+00,2,0,0,0.00470,0.01128,47
6451,2013-04-08 17:00:00+00,1,-0.10329,5.82306,0.50851,0.71192,17
6451,2013-04-08 17:00:00+00,2,0,0,0.00000,0.00000,18
6477,2013-04-08 17:00:00+00,1,2.74352,3.50860,0.11643,0.16300,14
6477,2013-04-08 17:00:00+00,2,0,0,0.08220,0.19727,14
6234,2013-04-08 17:20:00+00,1,-1.83888,-1.39244,0.37228,0.52120,28
6234,2013-04-08 17:20:00+00,2,-1.75707,4.46629,0.25657,0.61577,48
6260,2013-04-08 17:20:00+00,1,-0.22037,3.20921,3.10337,4.34471,28
6260,2013-04-08 17:20:00+00,2,0,0,0.00000,0.00000,46
6410,2013-04-08 17:20:00+00,1,0.94665,4.30687,6.07873,8.51023,28
6410,2013-04-08 17:20:00+00,2,0,0,0.00588,0.01412,44
6451,2013-04-08 17:20:00+00,1,1.23142,5.13859,0.31664,0.44329,26
6451,2013-04-08 17:20:00+00,2,0,0,0.00000,0.00000,20
6477,2013-04-08 17:20:00+00,1,0,0,0.16267,0.22773,7
6477,2013-04-08 17:20:00+00,2,0,0,0.09444,0.22665,9
6234,2013-04-08 17:40:00+00,1,-1.72902,-0.27974,0.46269,0.64777,28
6234,2013-04-08 17:40:00+00,2,-1.71030,4.18019,0.32097,0.77033,48
6260,2013-04-08 17:40:00+00,1,-0.68591,2.80016,3.38171,4.73439,28
6260,2013-04-08 17:40:00+00,2,0,0,0.00000,0.00000,45
6410,2013-04-08 17:40:00+00,1,1.00678,4.38741,4.87216,6.82103,28
6410,2013-04-08 17:40:00+00,2,0,0,0.00268,0.00643,44
6451,2013-04-08 17:40:00+00,1,1.09028,5.74416,0.38442,0.53818,23
6451,2013-04-08 17:40:00+00,2,0,0,0.00000,0.00000,23
6477,2013-04-08 17:40:00+00,1,0,0,0.06546,0.09164,7
6477,2013-04-08 17:40:00+00,2,0,0,0.06174,0.14818,4
6234,2013-04-08 18:00:00+00,1,-1.84572,-0.21602,0.41787,0.58501,28
6234,2013-04-08 18:00:00+00,2,-2.02239,3.54864,0.29242,0.70180,48
6260,2013-04-08 18:00:00+00,1,-0.92035,2.72224,2.02266,2.83172,28
6260,2013-04-08 18:00:00+00,2,0,0,0.00000,0.00000,46
6410,2013-04-08 18:00:00+00,1,0.75661,3.72672,4.01697,5.62375,28
6410,2013-04-08 18:00:00+00,2,0,0,0.00162,0.00389,44
6451,2013-04-08 18:00:00+00,1,1.22771,6.31524,0.32278,0.45189,22
6451,2013-04-08 18:00:00+00,2,0,0,0.00000,0.00000,22
6477,2013-04-08 18:00:00+00,1,0,0,0.04577,0.06408,14
6477,2013-04-08 18:00:00+00,2,0,0,0.25029,0.60068,15
6234,2013-04-08 18:20:00+00,1,-1.82597,-0.12659,0.67192,0.94069,28
6234,2013-04-08 18:20:00+00,2,-2.46017,4.18404,0.38798,0.93114,48
6260,2013-04-08 18:20:00+00,1,-0.95195,1.27547,1.83309,2.56632,28
6260,2013-04-08 18:20:00+00,2,0,0,0.00000,0.00000,45
6410,2013-04-08 18:20:00+00,1,1.31744,2.77547,3.23376,4.52726,28
6410,2013-04-08 18:20:00+00,2,0,0,0.00067,0.00161,42
6451,2013-04-08 18:20:00+00,1,0,0,0.53773,0.75282,8
6451,2013-04-08 18:20:00+00,2,0,0,0.00000,0.00000,12
6477,2013-04-08 18:20:00+00,1,0.55899,-0.95039,0.47413,0.66378,7
6477,2013-04-08 18:20:00+00,2,0,0,0.23617,0.56680,8
6234,2013-04-08 18:40:00+00,1,-1.49090,0.85613,1.12998,1.58198,28
6234,2013-04-08 18:40:00+00,2,-2.24751,4.28414,0.49318,1.18363,48
6260,2013-04-08 18:40:00+00,1,-1.86798,1.63831,1.55340,2.17476,28
6260,2013-04-08 18:40:00+00,2,0,0,0.00000,0.00000,45
6410,2013-04-08 18:40:00+00,1,2.61240,1.77691,3.64757,5.10660,28
6410,2013-04-08 18:40:00+00,2,0,0,0.00160,0.00384,42
6451,2013-04-08 18:40:00+00,1,8.39313,6.49067,1.36651,1.91312,13
6451,2013-04-08 18:40:00+00,2,0,0,0.00000,0.00000,3
6477,2013-04-08 18:40:00+00,1,0.45237,-0.06018,1.01398,1.41958,7
6477,2013-04-08 18:40:00+00,2,0,0,0.00000,0.00000,9
6234,2013-04-08 19:00:00+00,1,-1.64121,0.01265,0.79714,1.11600,28
6234,2013-04-08 19:00:00+00,2,-2.52463,3.06293,0.38634,0.92722,48
6260,2013-04-08 19:00:00+00,1,-1.43288,3.81402,5.04654,7.06516,28
6260,2013-04-08 19:00:00+00,2,0,0,0.00000,0.00000,46
6410,2013-04-08 19:00:00+00,1,3.96631,3.23204,6.46055,9.04477,28
6410,2013-04-08 19:00:00+00,2,0,0,0.00909,0.02182,44
6451,2013-04-08 19:00:00+00,1,9.69149,6.90236,5.84220,8.17908,25
6451,2013-04-08 19:00:00+00,2,0,0,0.00000,0.00000,1
6477,2013-04-08 19:00:00+00,1,2.29254,1.09209,6.18588,8.66024,14
6477,2013-04-08 19:00:00+00,2,0,0,0.04373,0.10496,16
6234,2013-04-08 19:20:00+00,1,-1.44970,1.25373,2.26142,3.16599,28
6234,2013-04-08 19:20:00+00,2,-3.56222,2.03256,0.52109,1.25061,48
6260,2013-04-08 19:20:00+00,1,-0.33318,4.48600,11.01306,15.41829,28
6260,2013-04-08 19:20:00+00,2,0,0,0.00000,0.00000,45
6410,2013-04-08 19:20:00+00,1,5.80327,4.22643,8.60030,12.04042,28
6410,2013-04-08 19:20:00+00,2,1.17034,1.10614,0.07544,0.18105,45
6451,2013-04-08 19:20:00+00,1,11.10839,6.08982,16.89888,23.65843,28
6451,2013-04-08 19:20:00+00,2,10.15196,5.49996,1.34953,3.23888,4
6477,2013-04-08 19:20:00+00,1,8.24718,3.74102,34.73336,48.62670,7
6477,2013-04-08 19:20:00+00,2,0,0,0.09721,0.23330,7
6234,2013-04-08 19:40:00+00,1,-1.26451,2.57662,3.08661,4.32125,28
6234,2013-04-08 19:40:00+00,2,-3.38445,1.60901,0.43776,1.05062,48
6260,2013-04-08 19:40:00+00,1,0.09187,4.52690,13.03886,18.25441,28
6260,2013-04-08 19:40:00+00,2,0,0,0.00000,0.00000,44
6410,2013-04-08 19:40:00+00,1,6.16340,4.19928,8.54524,11.96333,28
6410,2013-04-08 19:40:00+00,2,2.64739,1.46995,0.18366,0.44079,48
6451,2013-04-08 19:40:00+00,1,10.64592,6.47232,28.11389,39.35945,28
6451,2013-04-08 19:40:00+00,2,11.78312,5.74944,4.13715,9.92915,10
6477,2013-04-08 19:40:00+00,1,10.89301,4.37713,45.48041,63.67257,7
6477,2013-04-08 19:40:00+00,2,0.42256,0.07407,0.71889,1.72534,8
6234,2013-04-08 20:00:00+00,1,-0.74617,2.40417,2.59139,3.62795,28
6234,2013-04-08 20:00:00+00,2,-1.78337,1.96084,0.52635,1.26324,48
6260,2013-04-08 20:00:00+00,1,0.62552,4.33255,11.61192,16.25669,28
6260,2013-04-08 20:00:00+00,2,0,0,0.00000,0.00000,43
6410,2013-04-08 20:00:00+00,1,6.12999,4.03262,8.05250,11.27350,28
6410,2013-04-08 20:00:00+00,2,6.33598,1.64162,0.29369,0.70486,48
6451,2013-04-08 20:00:00+00,1,10.62023,6.95438,34.82362,48.75307,21
6451,2013-04-08 20:00:00+00,2,12.00376,5.95384,7.44904,17.87769,10
6477,2013-04-08 20:00:00+00,1,10.96911,4.49600,36.45377,51.03528,14
6477,2013-04-08 20:00:00+00,2,1.54639,0.38255,0.50648,1.21555,13
6234,2013-04-08 20:20:00+00,1,-0.63629,2.77554,3.02780,4.23892,28
6234,2013-04-08 20:20:00+00,2,-0.39730,2.52444,0.58017,1.39242,48
6260,2013-04-08 20:20:00+00,1,0.79050,4.32930,12.15057,17.01080,28
6260,2013-04-08 20:20:00+00,2,0,0,0.00000,0.00000,44
6410,2013-04-08 20:20:00+00,1,6.04139,4.06636,8.09816,11.33742,28
6410,2013-04-08 20:20:00+00,2,7.83595,1.94999,0.37519,0.90045,48
6451,2013-04-08 20:20:00+00,1,10.70824,7.15245,31.16612,43.63257,21
6451,2013-04-08 20:20:00+00,2,12.11792,5.52498,6.48184,15.55642,9
6477,2013-04-08 20:20:00+00,1,8.86291,4.19413,28.71834,40.20568,7
6477,2013-04-08 20:20:00+00,2,0,0,0.00000,0.00000,7
6234,2013-04-08 20:40:00+00,1,-0.40769,3.79532,3.71357,5.19900,28
6234,2013-04-08 20:40:00+00,2,0.17435,2.00042,0.55711,1.33707,48
6260,2013-04-08 20:40:00+00,1,0.96179,4.06020,13.68780,19.16293,28
6260,2013-04-08 20:40:00+00,2,-3.43673,2.29404,0.14042,0.33701,47
6410,2013-04-08 20:40:00+00,1,6.23640,4.24931,7.80637,10.92892,21
6410,2013-04-08 20:40:00+00,2,7.43384,2.89761,0.45297,1.08713,36
6451,2013-04-08 20:40:00+00,1,10.84824,7.27195,26.76787,37.47502,28
6451,2013-04-08 20:40:00+00,2,11.84315,5.52362,5.01069,12.02566,14
6477,2013-04-08 20:40:00+00,1,8.30314,3.77549,26.77045,37.47863,7
6477,2013-04-08 20:40:00+00,2,0,0,0.00000,0.00000,6
6234,2013-04-08 21:00:00+00,1,-0.32822,4.17910,3.85498,5.39698,28
6234,2013-04-08 21:00:00+00,2,0.07971,2.17787,0.41489,0.99574,48
6260,2013-04-08 21:00:00+00,1,1.53871,3.89908,14.31654,20.04316,28
6260,2013-04-08 21:00:00+00,2,-2.59035,2.00954,0.98327,2.35984,45
6410,2013-04-08 21:00:00+00,1,6.60439,3.90825,8.27567,11.58594,28
6410,2013-04-08 21:00:00+00,2,6.53181,2.82828,0.37302,0.89524,48
6451,2013-04-08 21:00:00+00,1,11.07015,7.63654,25.10819,35.15146,28
6451,2013-04-08 21:00:00+00,2,11.67536,5.90003,4.96015,11.90437,12
6477,2013-04-08 21:00:00+00,1,8.79252,4.14702,27.78065,38.89291,14
6477,2013-04-08 21:00:00+00,2,0.60010,-0.08288,0.12457,0.29896,14
6234,2013-04-08 21:20:00+00,1,-0.31578,3.80514,4.39540,6.15356,28
6234,2013-04-08 21:20:00+00,2,-0.26221,0.93220,0.39181,0.94034,48
6260,2013-04-08 21:20:00+00,1,2.02138,4.15731,13.91586,19.48220,28
6260,2013-04-08 21:20:00+00,2,-2.42330,2.06222,0.51620,1.23889,45
6410,2013-04-08 21:20:00+00,1,6.70217,3.72169,9.28656,13.00118,28
6410,2013-04-08 21:20:00+00,2,5.13038,2.34656,0.29268,0.70244,48
6451,2013-04-08 21:20:00+00,1,11.14101,7.89997,26.12574,36.57603,28
6451,2013-04-08 21:20:00+00,2,12.27965,5.95665,4.22834,10.14802,13
6477,2013-04-08 21:20:00+00,1,9.08276,4.31701,29.08967,40.72554,7
6477,2013-04-08 21:20:00+00,2,2.16046,-1.04300,0.34653,0.83167,7
6234,2013-04-08 21:40:00+00,1,-0.28411,3.86565,4.28463,5.99848,28
6234,2013-04-08 21:40:00+00,2,-0.03827,1.12435,0.30098,0.72236,48
6260,2013-04-08 21:40:00+00,1,2.28472,4.61874,14.78805,20.70328,28
6260,2013-04-08 21:40:00+00,2,-3.05034,1.85916,0.41471,0.99530,48
6410,2013-04-08 21:40:00+00,1,6.78153,3.60889,9.63616,13.49062,28
6410,2013-04-08 21:40:00+00,2,3.84568,2.24879,0.27675,0.66420,48
6451,2013-04-08 21:40:00+00,1,11.16295,7.85182,24.63104,34.48345,28
6451,2013-04-08 21:40:00+00,2,13.14743,6.50703,4.20799,10.09917,15
6477,2013-04-08 21:40:00+00,1,8.89946,4.41846,28.09935,39.33909,7
6477,2013-04-08 21:40:00+00,2,1.68535,1.87046,0.87291,2.09498,6
6234,2013-04-08 22:00:00+00,1,-0.05186,3.96478,3.71820,5.20548,28
6234,2013-04-08 22:00:00+00,2,0.32206,1.50637,0.21886,0.52526,48
6260,2013-04-08 22:00:00+00,1,2.17958,4.93505,16.62230,23.27122,28
6260,2013-04-08 22:00:00+00,2,-3.26480,2.33177,0.49449,1.18677,48
6410,2013-04-08 22:00:00+00,1,6.66719,3.80321,10.14803,14.20724,28
6410,2013-04-08 22:00:00+00,2,2.72332,2.52977,0.19452,0.46685,48
6451,2013-04-08 22:00:00+00,1,11.32352,7.88587,22.43336,31.40670,28
6451,2013-04-08 22:00:00+00,2,13.23569,6.41486,3.66806,8.80334,16
6477,2013-04-08 22:00:00+00,1,11.21790,5.45776,38.34183,53.67856,14
6477,2013-04-08 22:00:00+00,2,7.01479,3.69814,4.68855,11.25252,14
6234,2013-04-08 22:20:00+00,1,0.06717,4.09365,3.66980,5.13771,28
6234,2013-04-08 22:20:00+00,2,0.42432,1.72005,0.18183,0.43639,48
6260,2013-04-08 22:20:00+00,1,2.08105,5.01256,18.27007,25.57810,28
6260,2013-04-08 22:20:00+00,2,0.80364,1.71209,0.21719,0.52125,48
6410,2013-04-08 22:20:00+00,1,6.52992,4.33971,10.60207,14.84290,28
6410,2013-04-08 22:20:00+00,2,2.15952,2.99884,0.20999,0.50398,48
6451,2013-04-08 22:20:00+00,1,11.57022,7.93893,20.48714,28.68199,28
6451,2013-04-08 22:20:00+00,2,14.18778,6.30814,2.84319,6.82365,14
6477,2013-04-08 22:20:00+00,1,13.98870,5.52083,44.87516,62.82522,7
6477,2013-04-08 22:20:00+00,2,9.55275,4.82108,11.31156,27.14775,8
6234,2013-04-08 22:40:00+00,1,0.07608,4.06940,3.86843,5.41580,28
6234,2013-04-08 22:40:00+00,2,-0.01946,1.41014,0.15536,0.37287,48
6260,2013-04-08 22:40:00+00,1,1.86162,4.82435,19.87030,27.81843,28
6260,2013-04-08 22:40:00+00,2,1.26631,2.74950,0.24276,0.58262,48
6410,2013-04-08 22:40:00+00,1,7.23258,4.79074,11.74350,16.44091,28
6410,2013-04-08 22:40:00+00,2,3.51034,3.46530,0.44960,1.07904,48
6451,2013-04-08 22:40:00+00,1,11.70591,7.72738,19.08677,26.72148,28
6451,2013-04-08 22:40:00+00,2,14.65903,5.99770,1.96949,4.72677,14
6477,2013-04-08 22:40:00+00,1,14.10380,5.54116,60.33135,84.46389,7
6477,2013-04-08 22:40:00+00,2,11.54156,5.10112,20.95665,50.29595,7
6234,2013-04-08 23:00:00+00,1,0.08488,3.91474,4.01100,5.61541,28
6234,2013-04-08 23:00:00+00,2,0,0,0.11871,0.28492,48
6260,2013-04-08 23:00:00+00,1,2.50941,4.70918,19.25759,26.96062,28
6260,2013-04-08 23:00:00+00,2,2.21939,3.00010,0.22830,0.54792,48
6410,2013-04-08 23:00:00+00,1,7.61797,5.59293,12.88063,18.03288,28
6410,2013-04-08 23:00:00+00,2,5.10761,3.94406,0.71666,1.71999,46
6451,2013-04-08 23:00:00+00,1,11.20205,7.25826,20.20813,28.29139,28
6451,2013-04-08 23:00:00+00,2,13.92358,6.12366,1.24304,2.98330,12
6477,2013-04-08 23:00:00+00,1,13.55883,6.18373,70.25021,98.35030,14
6477,2013-04-08 23:00:00+00,2,12.11232,5.79585,18.52166,44.45199,14
6234,2013-04-08 23:20:00+00,1,0.21814,4.17837,3.99726,5.59616,28
6234,2013-04-08 23:20:00+00,2,-0.04768,1.18109,0.15210,0.36504,48
6260,2013-04-08 23:20:00+00,1,2.01567,4.63302,19.37380,27.12332,28
6260,2013-04-08 23:20:00+00,2,1.28654,3.99876,0.40329,0.96789,48
6410,2013-04-08 23:20:00+00,1,7.57365,6.48488,14.63172,20.48441,28
6410,2013-04-08 23:20:00+00,2,6.32811,4.64441,1.14841,2.75618,44
6451,2013-04-08 23:20:00+00,1,10.94502,6.37236,24.06935,33.69709,21
6451,2013-04-08 23:20:00+00,2,12.59140,7.00568,0.67200,1.61280,7
6477,2013-04-08 23:20:00+00,1,10.99220,7.06744,65.64496,91.90295,7
6477,2013-04-08 23:20:00+00,2,10.98046,4.79786,11.19680,26.87231,8
6234,2013-04-08 23:40:00+00,1,0.49527,4.61180,3.67342,5.14279,28
6234,2013-04-08 23:40:00+00,2,-0.29083,1.33465,0.14912,0.35790,48
6260,2013-04-08 23:40:00+00,1,1.49462,4.95032,19.26781,26.97494,28
6260,2013-04-08 23:40:00+00,2,1.00350,4.09522,0.52449,1.25877,48
6410,2013-04-08 23:40:00+00,1,7.24830,6.73690,14.98533,20.97946,21
6410,2013-04-08 23:40:00+00,2,6.97844,5.83061,1.23609,2.96661,30
6451,2013-04-08 23:40:00+00,1,10.32223,5.99137,32.19310,45.07034,28
6451,2013-04-08 23:40:00+00,2,12.71170,11.48085,0.84671,2.03211,13
6477,2013-04-08 23:40:00+00,1,10.04813,7.79747,76.42321,106.99249,7
6477,2013-04-08 23:40:00+00,2,8.66575,3.74708,14.09911,33.83787,7
6234,2013-04-09 00:00:00+00,1,0.47425,4.71159,3.74069,5.23696,28
6234,2013-04-09 00:00:00+00,2,-0.20401,1.14605,0.14000,0.33600,48
6260,2013-04-09 00:00:00+00,1,1.31849,5.21676,18.91271,26.47779,28
6260,2013-04-09 00:00:00+00,2,1.37678,3.84311,0.50377,1.20905,48
6410,2013-04-09 00:00:00+00,1,7.21355,6.59580,13.25764,18.56070,28
6410,2013-04-09 00:00:00+00,2,7.29631,6.07203,1.17031,2.80875,41
6451,2013-04-09 00:00:00+00,1,8.00705,5.22833,45.97493,64.36490,28
6451,2013-04-09 00:00:00+00,2,11.33583,9.04582,0.87555,2.10133,24
6477,2013-04-09 00:00:00+00,1,10.58626,8.90244,83.39295,116.75013,14
6477,2013-04-09 00:00:00+00,2,10.14037,4.40747,14.20088,34.08211,13
6234,2013-04-09 00:20:00+00,1,0.56048,4.76598,3.83588,5.37023,28
6234,2013-04-09 00:20:00+00,2,-0.24223,1.52780,0.11618,0.27883,48
6260,2013-04-09 00:20:00+00,1,1.48193,5.31784,16.98667,23.78134,28
6260,2013-04-09 00:20:00+00,2,1.67584,3.75421,0.53119,1.27487,47
6410,2013-04-09 00:20:00+00,1,7.12685,6.70716,11.80579,16.52810,28
6410,2013-04-09 00:20:00+00,2,8.45453,6.45724,1.01046,2.42511,43
6451,2013-04-09 00:20:00+00,1,7.87369,4.64283,57.60479,80.64671,28
6451,2013-04-09 00:20:00+00,2,12.75037,8.98730,0.75330,1.80793,28
6477,2013-04-09 00:20:00+00,1,11.15182,8.67217,67.90518,95.06725,7
6477,2013-04-09 00:20:00+00,2,11.85087,5.96726,16.24696,38.99272,7
6234,2013-04-09 00:40:00+00,1,0.70498,4.65612,3.81622,5.34271,28
6234,2013-04-09 00:40:00+00,2,-0.10560,0.79400,0.07359,0.17661,48
